REGIONE,PROVINCIA,COMUNE,NUMERI_CIVICI,CON_COORDINATE,COMPLETAMENTO_%,COORDINATE_AGGIUNTE,CIVICI_AGGIUNTI,COSA_E_CAMBIATO,ULTIMO_AGGIORNAMENTO,CON_COORDINATE_MESE_SCORSO,NUMERI_CIVICI_MESE_SCORSO,DATI_AGGIORNATI_AL,CODICE_ISTAT,CODICE_CATASTALE,CODICE_IPA
MOLISE,ISERNIA,POZZILLI,2339,2336,99.87,0,3,Aggiunti civici,2026-09,2336,2336,2026-09-15,094038,G954,c_g954
PIEMONTE,NOVARA,BORGO TICINO,2061,2058,99.85,0,3,Aggiunti civici,2026-09,2058,2058,2026-09-15,003025,B043,c_b043
PIEMONTE,TORINO,SAN GILLIO,903,0,0.0,0,3,Aggiunti civici,2026-09,0,900,2026-09-15,001243,H873,c_h873
PIEMONTE,VERCELLI,BORGOSESIA,4827,4823,99.92,0,3,Aggiunti civici,2026-09,4823,4824,2026-09-15,002016,B041,c_b041
PUGLIA,LECCE,CASTRIGNANO DEL CAPO,7476,7457,99.75,0,3,Aggiunti civici,2026-09,7457,7473,2026-09-15,075019,C336,c_c336
TOSCANA,SIENA,MONTEPULCIANO,9844,0,0.0,0,3,Aggiunti civici,2026-09,0,9841,2026-09-15,052015,F592,c_f592
TRENTINO ALTO ADIGE,BOLZANO,LAGUNDO,1120,1116,99.64,0,3,Aggiunti civici,2026-09,1116,1117,2026-09-15,021038,E412,c_e412
TRENTINO ALTO ADIGE,BOLZANO,TIROLO,931,884,94.95,0,3,Aggiunti civici,2026-09,884,928,2026-09-15,021101,L178,c_l178
VENETO,VERONA,POVEGLIANO VERONESE,3109,0,0.0,0,3,Aggiunti civici,2026-09,0,3106,2026-09-15,023060,G945,c_g945
ABRUZZO,PESCARA,MONTESILVANO,20602,20595,99.97,0,2,Aggiunti civici,2026-09,20595,20600,2026-09-15,068024,F646,c_f646
EMILIA ROMAGNA,BOLOGNA,CASTEL SAN PIETRO TERME,8386,8370,99.81,0,2,Aggiunti civici,2026-09,8370,8384,2026-09-15,037020,C265,c_c265
FRIULI VENEZIA GIULIA,UDINE,BERTIOLO,1581,0,0.0,0,2,Aggiunti civici,2026-09,0,1579,2026-09-15,030010,A810,c_a810
FRIULI VENEZIA GIULIA,UDINE,CAMPOFORMIDO,4851,4849,99.96,0,2,Aggiunti civici,2026-09,4849,4849,2026-09-15,030016,B536,c_b536
LAZIO,RIETI,RIETI,19872,19863,99.95,0,2,Aggiunti civici,2026-09,19863,19870,2026-09-15,057059,H282,c_h282
LOMBARDIA,BERGAMO,ALMENNO SAN BARTOLOMEO,2966,2964,99.93,0,2,Aggiunti civici,2026-09,2964,2964,2026-09-15,016006,A216,c_a216
LOMBARDIA,BERGAMO,CHIUDUNO,1822,1800,98.79,0,2,Aggiunti civici,2026-09,1800,1820,2026-09-15,016073,C649,c_c649
LOMBARDIA,BRESCIA,BIONE,1134,1129,99.56,0,2,Aggiunti civici,2026-09,1129,1132,2026-09-15,017019,A878,c_a878
LOMBARDIA,BRESCIA,CASTO,649,643,99.08,0,2,Aggiunti civici,2026-09,643,647,2026-09-15,017044,C330,c_l406
LOMBARDIA,BRESCIA,ERBUSCO,3344,3340,99.88,0,2,Aggiunti civici,2026-09,3340,3342,2026-09-15,017069,D421,c_d421
LOMBARDIA,SONDRIO,LANZADA,682,680,99.71,0,2,Aggiunti civici,2026-09,680,680,2026-09-15,014036,E443,c_e443
LOMBARDIA,VARESE,GORNATE OLONA,827,825,99.76,0,2,Aggiunti civici,2026-09,825,825,2026-09-15,012080,E104,c_e104
PIEMONTE,CUNEO,DRONERO,4137,4128,99.78,0,2,Aggiunti civici,2026-09,4128,4135,2026-09-15,004082,D372,c_d372
PIEMONTE,CUNEO,PIASCO,1359,1356,99.78,0,2,Aggiunti civici,2026-09,1356,1357,2026-09-15,004166,G575,c_g575
PIEMONTE,NOVARA,GALLIATE,5332,5324,99.85,0,2,Aggiunti civici,2026-09,5324,5330,2026-09-15,003068,D872,c_d872
PIEMONTE,TORINO,AVIGLIANA,5399,0,0.0,0,2,Aggiunti civici,2026-09,0,5397,2026-09-15,001013,A518,c_a518
PIEMONTE,TORINO,CANTOIRA,826,824,99.76,0,2,Aggiunti civici,2026-09,824,824,2026-09-15,001054,B637,c_b637
PIEMONTE,TORINO,CHIVASSO,9157,9155,99.98,0,2,Aggiunti civici,2026-09,9155,9155,2026-09-15,001082,C665,c_c665
PIEMONTE,VERCELLI,CARESANABLOT,943,941,99.79,0,2,Aggiunti civici,2026-09,941,941,2026-09-15,002031,B768,c_b768
SICILIA,SIRACUSA,AUGUSTA,10792,10790,99.98,0,2,Aggiunti civici,2026-09,10790,10790,2026-09-15,089001,A494,c_a494
TOSCANA,AREZZO,POPPI,3568,3566,99.94,0,2,Aggiunti civici,2026-09,3566,3566,2026-09-15,051031,G879,c_g879
TOSCANA,LIVORNO,PIOMBINO,12161,12152,99.93,0,2,Aggiunti civici,2026-09,12152,12159,2026-09-15,049012,G687,c_g687
TRENTINO ALTO ADIGE,BOLZANO,SAN CANDIDO,1519,1516,99.8,0,2,Aggiunti civici,2026-09,1516,1517,2026-09-15,021077,H786,c_h786
TRENTINO ALTO ADIGE,TRENTO,SOVER,962,0,0.0,0,2,Aggiunti civici,2026-09,0,960,2026-09-15,022177,I871,c_i871
VENETO,BELLUNO,SEDICO,4925,4918,99.86,0,2,Aggiunti civici,2026-09,4918,4923,2026-09-15,025053,I563,c_i563
VENETO,VENEZIA,FIESSO D'ARTICO,3697,3686,99.7,0,2,Aggiunti civici,2026-09,3686,3695,2026-09-15,027014,D578,c_d578
VENETO,VERONA,CAPRINO VERONESE,4137,0,0.0,0,2,Aggiunti civici,2026-09,0,4135,2026-09-15,023018,B709,c_b709
CAMPANIA,CASERTA,SANTA MARIA CAPUA VETERE,7256,0,0.0,0,1,Aggiunti civici,2026-09,0,7255,2026-09-15,061083,I234,c_i234
CAMPANIA,SALERNO,PIAGGINE,2640,2639,99.96,0,1,Aggiunti civici,2026-09,2639,2639,2026-09-15,065095,G538,c_g538
EMILIA ROMAGNA,REGGIO EMILIA,CARPINETI,4418,4417,99.98,0,1,Aggiunti civici,2026-09,4417,4417,2026-09-15,035011,B825,c_b825
EMILIA ROMAGNA,REGGIO EMILIA,RIO SALICETO,2308,2307,99.96,0,1,Aggiunti civici,2026-09,2307,2307,2026-09-15,035034,H298,c_h298
EMILIA ROMAGNA,RIMINI,BELLARIA-IGEA MARINA,9405,9403,99.98,0,1,Aggiunti civici,2026-09,9403,9404,2026-09-15,099001,A747,c_a747
FRIULI VENEZIA GIULIA,PORDENONE,ROVEREDO IN PIANO,2584,0,0.0,0,1,Aggiunti civici,2026-09,0,2583,2026-09-15,093036,H609,c_h609
FRIULI VENEZIA GIULIA,PORDENONE,SESTO AL REGHENA,3341,0,0.0,0,1,Aggiunti civici,2026-09,0,3340,2026-09-15,093043,I686,c_i686
FRIULI VENEZIA GIULIA,UDINE,FORNI AVOLTRI,623,0,0.0,0,1,Aggiunti civici,2026-09,0,622,2026-09-15,030040,D718,c_d718
FRIULI VENEZIA GIULIA,UDINE,PREPOTTO,688,687,99.85,0,1,Aggiunti civici,2026-09,687,687,2026-09-15,030085,H040,c_h040
LAZIO,ROMA,LABICO,2332,2328,99.83,0,1,Aggiunti civici,2026-09,2328,2331,2026-09-15,058049,E392,c_e392
LAZIO,VITERBO,RONCIGLIONE,2060,2059,99.95,0,1,Aggiunti civici,2026-09,2059,2059,2026-09-15,056045,H534,c_h534
LIGURIA,GENOVA,SERRA RICCÒ,3326,0,0.0,0,1,Aggiunti civici,2026-09,0,3325,2026-09-15,010058,I640,c_jz4m
LIGURIA,SAVONA,FINALE LIGURE,7818,7817,99.99,0,1,Aggiunti civici,2026-09,7817,7817,2026-09-15,009029,D600,c_d600
LOMBARDIA,BERGAMO,BONATE SOTTO,1612,1611,99.94,0,1,Aggiunti civici,2026-09,1611,1611,2026-09-15,016031,A962,c_a962
LOMBARDIA,BERGAMO,MOZZANICA,1502,1501,99.93,0,1,Aggiunti civici,2026-09,1501,1501,2026-09-15,016142,F786,c_f786
LOMBARDIA,BRESCIA,VOBARNO,3152,3137,99.52,0,1,Aggiunti civici,2026-09,3137,3151,2026-09-15,017204,M104,c_m104
LOMBARDIA,LECCO,MERATE,4084,4071,99.68,0,1,Aggiunti civici,2026-09,4071,4083,2026-09-15,097048,F133,c_f133
LOMBARDIA,LODI,CAVENAGO D'ADDA,759,751,98.95,0,1,Aggiunti civici,2026-09,751,758,2026-09-15,098017,C394,c_c394
LOMBARDIA,MANTOVA,ASOLA,6471,6470,99.98,0,1,Aggiunti civici,2026-09,6470,6470,2026-09-15,020002,A470,c_a470
LOMBARDIA,MANTOVA,MARMIROLO,3621,3620,99.97,0,1,Aggiunti civici,2026-09,3620,3620,2026-09-15,020033,E962,c_e962
LOMBARDIA,MILANO,BASIGLIO,5044,5038,99.88,0,1,Aggiunti civici,2026-09,5038,5043,2026-09-15,015015,A699,c_a699
LOMBARDIA,MILANO,MAGENTA,7987,7,0.09,0,1,Aggiunti civici,2026-09,7,7986,2026-09-15,015130,E801,c_e801
LOMBARDIA,MILANO,NOVATE MILANESE,4283,0,0.0,0,1,Aggiunti civici,2026-09,0,4282,2026-09-15,015157,F955,c_f955
LOMBARDIA,MONZA E DELLA BRIANZA,GIUSSANO,10265,10231,99.67,0,1,Aggiunti civici,2026-09,10231,10264,2026-09-15,108024,E063,c_e063
LOMBARDIA,SONDRIO,ARDENNO,2133,0,0.0,0,1,Aggiunti civici,2026-09,0,2132,2026-09-15,014005,A382,c_a382
MARCHE,MACERATA,MONTECASSIANO,4137,4134,99.93,0,1,Aggiunti civici,2026-09,4134,4136,2026-09-15,043026,F454,c_f454
MARCHE,MACERATA,POTENZA PICENA,5758,0,0.0,0,1,Aggiunti civici,2026-09,0,5757,2026-09-15,043043,F632,c_f632
MARCHE,PESARO E URBINO,MONTEFELCINO,1885,0,0.0,0,1,Aggiunti civici,2026-09,0,1884,2026-09-15,041034,F497,c_f497
MOLISE,ISERNIA,ISERNIA,4762,4760,99.96,0,1,Aggiunti civici,2026-09,4760,4761,2026-09-15,094023,E335,c_e335
PIEMONTE,ASTI,CASTELNUOVO DON BOSCO,2130,2119,99.48,0,1,Aggiunti civici,2026-09,2119,2129,2026-09-15,005031,C232,c_c232
PIEMONTE,BIELLA,PONDERANO,1842,1840,99.89,0,1,Aggiunti civici,2026-09,1840,1841,2026-09-15,096047,G820,c_g820
PIEMONTE,CUNEO,CASALGRASSO,931,930,99.89,0,1,Aggiunti civici,2026-09,930,930,2026-09-15,004045,B894,c_b894
PIEMONTE,CUNEO,CAVALLERMAGGIORE,2037,2036,99.95,0,1,Aggiunti civici,2026-09,2036,2036,2026-09-15,004059,C376,c_c376
PIEMONTE,CUNEO,CHIUSA DI PESIO,2840,0,0.0,0,1,Aggiunti civici,2026-09,0,2839,2026-09-15,004068,C653,c_c653
PIEMONTE,NOVARA,ARONA,4789,4788,99.98,0,1,Aggiunti civici,2026-09,4788,4788,2026-09-15,003008,A429,c_a429
PIEMONTE,TORINO,CUMIANA,3996,3993,99.92,0,1,Aggiunti civici,2026-09,3993,3995,2026-09-15,001097,D202,c_d202
PIEMONTE,TORINO,ORBASSANO,5782,5781,99.98,0,1,Aggiunti civici,2026-09,5781,5781,2026-09-15,001171,G087,c_g087
PIEMONTE,TORINO,RIVOLI,12802,12801,99.99,0,1,Aggiunti civici,2026-09,12801,12801,2026-09-15,001219,H355,c_h355
PIEMONTE,TORINO,SAN DIDERO,267,0,0.0,0,1,Aggiunti civici,2026-09,0,266,2026-09-15,001239,H820,c_h820
PIEMONTE,TORINO,SANT'AMBROGIO DI TORINO,2209,2208,99.95,0,1,Aggiunti civici,2026-09,2208,2208,2026-09-15,001255,I258,c_i258
PIEMONTE,TORINO,SETTIMO TORINESE,10564,10562,99.98,0,1,Aggiunti civici,2026-09,10562,10563,2026-09-15,001265,I703,c_i703
PIEMONTE,TORINO,VOLPIANO,4279,4271,99.81,0,1,Aggiunti civici,2026-09,4271,4278,2026-09-15,001314,M122,c_m122
PIEMONTE,VERBANO-CUSIO-OSSOLA,MASERA,783,0,0.0,0,1,Aggiunti civici,2026-09,0,782,2026-09-15,103042,F010,c_f010
PUGLIA,FOGGIA,LUCERA,15290,15272,99.88,0,1,Aggiunti civici,2026-09,15272,15289,2026-09-15,071028,E716,c_e716
SARDEGNA,NUORO,TRIEI,1301,0,0.0,0,1,Aggiunti civici,2026-09,0,1300,2026-09-15,116018,L423,c_l423
TOSCANA,AREZZO,BIBBIENA,6776,6775,99.99,0,1,Aggiunti civici,2026-09,6775,6775,2026-09-15,051004,A851,c_a851
TOSCANA,AREZZO,MONTE SAN SAVINO,5659,5652,99.88,0,1,Aggiunti civici,2026-09,5652,5658,2026-09-15,051025,F628,c_f628
TOSCANA,AREZZO,MONTEVARCHI,16248,16236,99.93,0,1,Aggiunti civici,2026-09,16236,16247,2026-09-15,051026,F656,c_f656
TOSCANA,FIRENZE,BARBERINO DI MUGELLO,4377,4375,99.95,0,1,Aggiunti civici,2026-09,4375,4376,2026-09-15,048002,A632,c_a632
TOSCANA,FIRENZE,CALENZANO,7355,7320,99.52,0,1,Aggiunti civici,2026-09,7320,7354,2026-09-15,048005,B406,c_b406
TOSCANA,GROSSETO,MONTE ARGENTARIO,5868,5,0.09,0,1,Aggiunti civici,2026-09,5,5867,2026-09-15,053016,F437,c_f437
TOSCANA,LUCCA,SERAVEZZA,7342,0,0.0,0,1,Aggiunti civici,2026-09,0,7341,2026-09-15,046028,I622,c_i622
TOSCANA,LUCCA,STAZZEMA,3852,3849,99.92,0,1,Aggiunti civici,2026-09,3849,3851,2026-09-15,046030,I942,c_i942
TOSCANA,PISA,CRESPINA LORENZANA,4170,2,0.05,0,1,Aggiunti civici,2026-09,2,4169,2026-09-15,050041,M328,c_d1600
TRENTINO ALTO ADIGE,BOLZANO,CAMPO TURES,1917,1915,99.9,0,1,Aggiunti civici,2026-09,1915,1916,2026-09-15,021017,B570,c_b570
TRENTINO ALTO ADIGE,TRENTO,MALÉ,1280,0,0.0,0,1,Aggiunti civici,2026-09,0,1279,2026-09-15,022110,E850,c_e850
TRENTINO ALTO ADIGE,TRENTO,VALFLORIANA,638,637,99.84,0,1,Aggiunti civici,2026-09,637,637,2026-09-15,022209,L575,c_l575
VALLE D'AOSTA,AOSTA,GRESSAN,2103,2102,99.95,0,1,Aggiunti civici,2026-09,2102,2102,2026-09-15,007031,E165,c_e165
VENETO,BELLUNO,COMELICO SUPERIORE,1578,1577,99.94,0,1,Aggiunti civici,2026-09,1577,1577,2026-09-15,025015,C920,c_c920
VENETO,PADOVA,CONSELVE,4413,4402,99.75,0,1,Aggiunti civici,2026-09,4402,4412,2026-09-15,028034,C964,c_c964
VENETO,PADOVA,MESTRINO,3472,3467,99.86,0,1,Aggiunti civici,2026-09,3467,3471,2026-09-15,028054,F161,c_f161
VENETO,PADOVA,SAONARA,3972,3955,99.57,0,1,Aggiunti civici,2026-09,3955,3971,2026-09-15,028085,I418,c_i418
VENETO,ROVIGO,ARQUÀ POLESINE,1547,0,0.0,0,1,Aggiunti civici,2026-09,0,1546,2026-09-15,029003,A435,c_a435
VENETO,TREVISO,BORSO DEL GRAPPA,2957,2951,99.8,0,1,Aggiunti civici,2026-09,2951,2956,2026-09-15,026004,B061,c_b061
VENETO,TREVISO,MIANE,2216,2215,99.95,0,1,Aggiunti civici,2026-09,2215,2215,2026-09-15,026042,F190,c_f190
VENETO,TREVISO,PREGANZIOL,5677,5673,99.93,0,1,Aggiunti civici,2026-09,5673,5676,2026-09-15,026063,H022,c_h022
VENETO,TREVISO,RESANA,4011,4004,99.83,0,1,Aggiunti civici,2026-09,4004,4010,2026-09-15,026066,H238,c_h238
VENETO,TREVISO,VALDOBBIADENE,8245,8244,99.99,0,1,Aggiunti civici,2026-09,8244,8244,2026-09-15,026087,L565,c_l565
VENETO,VERONA,ARCOLE,2723,2722,99.96,0,1,Aggiunti civici,2026-09,2722,2722,2026-09-15,023004,A374,c_a374
VENETO,VERONA,SAN GIOVANNI ILARIONE,2679,0,0.0,0,1,Aggiunti civici,2026-09,0,2678,2026-09-15,023070,H916,c_h916
VENETO,VICENZA,MARANO VICENTINO,3570,3566,99.89,0,1,Aggiunti civici,2026-09,3566,3569,2026-09-15,024056,E912,c_e912
VENETO,VICENZA,ROMANO D'EZZELINO,8318,8306,99.86,0,1,Aggiunti civici,2026-09,8306,8317,2026-09-15,024086,H512,c_h512
VENETO,VICENZA,SCHIAVON,2130,2125,99.77,0,1,Aggiunti civici,2026-09,2125,2129,2026-09-15,024099,I527,c_i527
LOMBARDIA,MANTOVA,CASALOLDO,2529,2529,100.0,,,Nuovo comune,2026-09,,,2026-09-15,020011,B907,c_b907
LOMBARDIA,BRESCIA,CASTEL MELLA,5637,29,0.51,0,-1,In calo,2026-09,29,5638,2026-09-15,017042,C208,c_c208
LOMBARDIA,MANTOVA,GOITO,6166,0,0.0,0,-2,In calo,2026-09,0,6168,2026-09-15,020026,E078,c_e078
LIGURIA,SAVONA,SAVONA,15002,14987,99.9,-1,5,In calo,2026-09,14988,14997,2026-09-15,009056,I480,c_i480
MARCHE,ANCONA,MAIOLATI SPONTINI,4469,4465,99.91,-1,3,In calo,2026-09,4466,4466,2026-09-15,042023,E837,c_e837
EMILIA ROMAGNA,PARMA,TORRILE,2622,2621,99.96,-1,0,In calo,2026-09,2622,2622,2026-09-15,034041,L299,c_l299
PIEMONTE,TORINO,BALDISSERO CANAVESE,361,360,99.72,-1,0,In calo,2026-09,361,361,2026-09-15,001017,A590,c_a590
SICILIA,MESSINA,CASTELL'UMBERTO,2891,2890,99.97,-1,0,In calo,2026-09,2891,2891,2026-09-15,083014,C051,c_c051
EMILIA ROMAGNA,BOLOGNA,CASTEL DI CASIO,2666,2666,100.0,-1,-1,In calo,2026-09,2667,2667,2026-09-15,037015,B969,c_b969
EMILIA ROMAGNA,BOLOGNA,GAGGIO MONTANO,4005,4005,100.0,-1,-1,In calo,2026-09,4006,4006,2026-09-15,037027,D847,c_d847
EMILIA ROMAGNA,MODENA,SERRAMAZZONI,6987,6987,100.0,-1,-1,In calo,2026-09,6988,6988,2026-09-15,036042,F357,c_f357
EMILIA ROMAGNA,PARMA,SALSOMAGGIORE TERME,7165,7165,100.0,-1,-1,In calo,2026-09,7166,7166,2026-09-15,034032,H720,c_h720
EMILIA ROMAGNA,PIACENZA,CASTEL SAN GIOVANNI,3604,3604,100.0,-1,-1,In calo,2026-09,3605,3605,2026-09-15,033013,C261,c_c261
MARCHE,MACERATA,PORTO RECANATI,7505,7505,100.0,-1,-1,In calo,2026-09,7506,7506,2026-09-15,043042,G919,c_g919
PIEMONTE,TORINO,GRUGLIASCO,7834,7834,100.0,-1,-1,In calo,2026-09,7835,7835,2026-09-15,001120,E216,c_e216
TRENTINO ALTO ADIGE,BOLZANO,NATURNO,1436,1435,99.93,-1,-1,In calo,2026-09,1436,1437,2026-09-15,021056,F849,c_f849
VENETO,BELLUNO,FELTRE,9233,9231,99.98,-1,-1,In calo,2026-09,9232,9234,2026-09-15,025021,D530,c_d530
LOMBARDIA,COMO,OLTRONA DI SAN MAMETTE,603,598,99.17,-2,0,In calo,2026-09,600,603,2026-09-15,013169,G056,C_G056
LOMBARDIA,CREMONA,SPINADESCO,1005,985,98.01,-2,-1,In calo,2026-09,987,1006,2026-09-15,019100,I906,c_i906
EMILIA ROMAGNA,BOLOGNA,BOLOGNA,77591,77590,100.0,-2,-2,In calo,2026-09,77592,77593,2026-09-15,037006,A944,c_a944
EMILIA ROMAGNA,BOLOGNA,DOZZA,2755,2750,99.82,-2,-2,In calo,2026-09,2752,2757,2026-09-15,037025,D360,c_d360
EMILIA ROMAGNA,MODENA,FIORANO MODENESE,6368,6368,100.0,-2,-2,In calo,2026-09,6370,6370,2026-09-15,036013,D607,c_d607
PUGLIA,TARANTO,MONTEIASI,3751,3751,100.0,-2,-2,In calo,2026-09,3753,3753,2026-09-15,073016,F531,c_f531
TOSCANA,LUCCA,BORGO A MOZZANO,5760,5760,100.0,-2,-2,In calo,2026-09,5762,5762,2026-09-15,046004,B007,c_b007
VENETO,BELLUNO,CANALE D'AGORDO,1155,1155,100.0,-2,-2,In calo,2026-09,1157,1157,2026-09-15,025023,B574,c_b574
VENETO,PADOVA,NOVENTA PADOVANA,3414,3414,100.0,-2,-2,In calo,2026-09,3416,3416,2026-09-15,028058,F962,c_f962
VENETO,PADOVA,SELVAZZANO DENTRO,6718,6718,100.0,-2,-2,In calo,2026-09,6720,6720,2026-09-15,028086,I595,c_i595
SICILIA,MESSINA,SANTA TERESA DI RIVA,5419,5411,99.85,-3,2,In calo,2026-09,5414,5417,2026-09-15,083089,I311,c_i311
EMILIA ROMAGNA,FERRARA,COMACCHIO,37889,37889,100.0,-3,-3,In calo,2026-09,37892,37892,2026-09-15,038006,C912,c_c912
PUGLIA,BARI,SAMMICHELE DI BARI,6716,6716,100.0,-3,-3,In calo,2026-09,6719,6719,2026-09-15,072039,H749,c_fu3v
PUGLIA,LECCE,MINERVINO DI LECCE,5287,5287,100.0,-3,-3,In calo,2026-09,5290,5290,2026-09-15,075047,F221,c_f221
SICILIA,PALERMO,PALERMO,165015,165010,100.0,-3,-3,In calo,2026-09,165013,165018,2026-09-15,082053,G273,c_g273
SICILIA,TRAPANI,TRAPANI,23847,23847,100.0,-3,-3,In calo,2026-09,23850,23850,2026-09-15,081021,L331,c_l331
VENETO,VICENZA,ALTISSIMO,1212,1212,100.0,-3,-3,In calo,2026-09,1215,1215,2026-09-15,024005,A236,c_a236
UMBRIA,TERNI,MONTECASTRILLI,3012,2996,99.47,-4,0,In calo,2026-09,3000,3012,2026-09-15,055017,F457,c_f457
SARDEGNA,SASSARI,OLBIA,47208,47206,100.0,-4,-2,In calo,2026-09,47210,47210,2026-09-15,113017,G015,c_g015
LOMBARDIA,LECCO,BARZANÒ,1490,1488,99.87,-4,-3,In calo,2026-09,1492,1493,2026-09-15,097006,A686,c_a686
ABRUZZO,TERAMO,ALBA ADRIATICA,4900,4860,99.18,-4,-4,In calo,2026-09,4864,4904,2026-09-15,067001,A125,c_a125
LOMBARDIA,BERGAMO,TREVIGLIO,10513,10512,99.99,-4,-4,In calo,2026-09,10516,10517,2026-09-15,016219,L400,c_l400
PUGLIA,LECCE,MONTESANO SALENTINO,3656,3656,100.0,-4,-4,In calo,2026-09,3660,3660,2026-09-15,075049,F623,C_F623
PUGLIA,TARANTO,GROTTAGLIE,20656,20656,100.0,-4,-4,In calo,2026-09,20660,20660,2026-09-15,073008,E205,c_e205
SARDEGNA,ORISTANO,SIAPICCIA,392,392,100.0,-4,-4,In calo,2026-09,396,396,2026-09-15,115065,I721,c_i719
VENETO,TREVISO,SPRESIANO,4405,4404,99.98,-4,-4,In calo,2026-09,4408,4409,2026-09-15,026082,I927,c_i927
SICILIA,CALTANISSETTA,VALLELUNGA PRATAMENO,5004,4987,99.66,-5,12,In calo,2026-09,4992,4992,2026-09-15,085021,L609,c_l609
CAMPANIA,SALERNO,TORRACA,1153,1148,99.57,-5,0,In calo,2026-09,1153,1153,2026-09-15,065148,L233,c_l233
LOMBARDIA,MILANO,CISLIANO,1445,1433,99.17,-5,0,In calo,2026-09,1438,1445,2026-09-15,015078,C733,c_c733
EMILIA ROMAGNA,MODENA,CARPI,31854,31854,100.0,-5,-5,In calo,2026-09,31859,31859,2026-09-15,036005,B819,c_b819
LIGURIA,GENOVA,SANTA MARGHERITA LIGURE,7099,7099,100.0,-5,-5,In calo,2026-09,7104,7104,2026-09-15,010054,I225,c_i225
LIGURIA,LA SPEZIA,ARCOLA,5163,5163,100.0,-5,-5,In calo,2026-09,5168,5168,2026-09-15,011002,A373,c_a373
UMBRIA,TERNI,TERNI,31983,31979,99.99,-5,-5,In calo,2026-09,31984,31988,2026-09-15,055032,L117,c_l117
EMILIA ROMAGNA,BOLOGNA,CASALECCHIO DI RENO,5335,5335,100.0,-6,-6,In calo,2026-09,5341,5341,2026-09-15,037011,B880,c_b880
SARDEGNA,SASSARI,ANELA,1007,1007,100.0,-6,-6,In calo,2026-09,1013,1013,2026-09-15,112002,A287,c_a287
CALABRIA,COSENZA,CASTROVILLARI,14833,14833,100.0,-7,-7,In calo,2026-09,14840,14840,2026-09-15,078033,C349,c_c349
TOSCANA,LUCCA,CAPANNORI,24055,24052,99.99,-7,-7,In calo,2026-09,24059,24062,2026-09-15,046007,B648,c_b648
VENETO,VENEZIA,QUARTO D'ALTINO,3202,3201,99.97,-8,-8,In calo,2026-09,3209,3210,2026-09-15,027031,H117,c_h117
LOMBARDIA,MANTOVA,RODIGO,2552,2552,100.0,-9,-9,In calo,2026-09,2561,2561,2026-09-15,020051,H481,c_h481
PUGLIA,FOGGIA,VICO DEL GARGANO,7131,7051,98.88,-10,0,In calo,2026-09,7061,7131,2026-09-15,071059,L842,c_l842
CALABRIA,REGGIO CALABRIA,POLISTENA,7616,7614,99.97,-10,-9,In calo,2026-09,7624,7625,2026-09-15,080061,G791,c_g791
TOSCANA,PISTOIA,MONTALE,6721,6698,99.66,-10,-11,In calo,2026-09,6708,6732,2026-09-15,047010,F410,c_f410
LIGURIA,SAVONA,DEGO,2057,2057,100.0,-11,-11,In calo,2026-09,2068,2068,2026-09-15,009027,D264,c_d264
LIGURIA,GENOVA,RECCO,4519,4453,98.54,-12,7,In calo,2026-09,4465,4512,2026-09-15,010047,H212,c_h212
VENETO,ROVIGO,STIENTA,1816,1802,99.23,-14,0,In calo,2026-09,1816,1816,2026-09-15,029045,I953,c_i953
VENETO,PADOVA,PADOVA,60668,60668,100.0,-15,-15,In calo,2026-09,60683,60683,2026-09-15,028060,G224,c_g224
LOMBARDIA,COMO,APPIANO GENTILE,1704,1693,99.35,-18,-7,In calo,2026-09,1711,1711,2026-09-15,013010,A333,c_a333
CAMPANIA,BENEVENTO,PAUPISI,683,676,98.98,-18,-11,In calo,2026-09,694,694,2026-09-15,062049,G386,c_g386
CAMPANIA,BENEVENTO,SAN LEUCIO DEL SANNIO,495,475,95.96,-20,0,In calo,2026-09,495,495,2026-09-15,062060,H953,c_h953
CAMPANIA,CASERTA,FORMICOLA,1040,1040,100.0,-22,-22,In calo,2026-09,1062,1062,2026-09-15,061035,D709,c_d709
MARCHE,PESARO E URBINO,FANO,22120,22120,100.0,-25,-25,In calo,2026-09,22145,22145,2026-09-15,041013,D488,c_d488
TOSCANA,LUCCA,FORTE DEI MARMI,12974,12962,99.91,-29,-21,In calo,2026-09,12991,12995,2026-09-15,046013,D730,c_d730
CAMPANIA,BENEVENTO,PADULI,2278,2255,98.99,-30,-7,In calo,2026-09,2285,2285,2026-09-15,062045,G227,c_g227
LOMBARDIA,CREMONA,CREMA,13815,13815,100.0,-33,-33,In calo,2026-09,13848,13848,2026-09-15,019035,D142,c_d142
PUGLIA,BARI,ALBEROBELLO,9267,9267,100.0,-33,-33,In calo,2026-09,9300,9300,2026-09-15,072003,A149,c_a149
VALLE D'AOSTA,AOSTA,JOVENÇAN,516,516,100.0,-38,-38,In calo,2026-09,554,554,2026-09-15,007038,E391,c_e391
ABRUZZO,AQUILA,VILLETTA BARREA,1158,1155,99.74,-41,-40,In calo,2026-09,1196,1198,2026-09-15,066107,M041,c_m041
LAZIO,ROMA,PALOMBARA SABINA,8060,8034,99.68,-42,-16,In calo,2026-09,8076,8076,2026-09-15,058075,G293,c_g293
EMILIA ROMAGNA,FORLI,GATTEO,7164,7164,100.0,-45,-45,In calo,2026-09,7209,7209,2026-09-15,040016,D935,c_d935
